mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.08496377826975016,0.2914854683680649,0.5258571652628851,0.5232975218056234,0.5248858321103475,0.515583895153517,-0.3234751819065639,1.4023359074497501,0.28877060925159315,0.2530793077831748,87,J_size_mass,4,False
0.08964072436513768,0.29940060849159555,0.5145498809783235,0.49862166140370406,0.5119941004435091,0.5027263331501057,-0.22083644908198424,1.4975610587114223,0.3024547988172877,0.2624967017505868,87,J_size_mass,5,False
0.09706761690802873,0.3115567635408173,0.44739063557873715,0.453239780181793,0.45481831740052603,0.471733702677802,-0.2361043066560412,1.6476535056096846,0.31941677584356826,0.2712205157573685,87,J_size_mass,6,False
0.09085031918768571,0.30141386694657185,0.5086452700565227,0.4829168050019846,0.5086879370927738,0.48573100836631433,-0.2524065621926017,1.3165838759303885,0.2964481356551984,0.2584949751166894,87,J_size_mass,7,False
0.08344127288098607,0.28886203087457873,0.530338098744499,0.5246545031715725,0.5307354511134816,0.5224763406052189,-0.2088983948903525,1.3530547827405497,0.2781769951940943,0.2516638762049661,87,J_size_mass,8,False
0.09941933084439625,0.3153083107759709,0.4211164858973389,0.4445846738786058,0.41843353041706227,0.4363517671028319,-0.128667616687128,1.7305046459968343,0.30699524430681235,0.2597461710287759,87,J_size_mass,9,False
0.09257723830834447,0.30426507901555916,0.484041203526113,0.4697332495160041,0.485690982833932,0.4755867384113284,-0.13178071915144784,1.88074390791005,0.31393535952352447,0.2580136988980062,87,J_size_mass,10,False
0.08883609990509339,0.29805385403496026,0.49047513041926544,0.4847573264318295,0.49089642891198965,0.5099254453803596,-0.3672924003472975,1.470160447892912,0.3160773699888282,0.2680376792274731,87,J_size_mass,11,False
0.09477545506329114,0.30785622466224577,0.4580955947924502,0.45444548727615314,0.455407957723978,0.4543052473377926,-0.13785529138926333,1.4809644173132706,0.27648399331955115,0.25073978932157415,87,J_size_mass,12,False
0.09105865834304012,0.301759272174096,0.4844427535733452,0.49384688776753466,0.48169275362545744,0.4891373626201664,-0.3197215788159028,1.5845044137369524,0.30741293778050954,0.2629200807654881,87,J_size_mass,13,False
0.09200954558571162,0.3033307527859838,0.4711003406403115,0.4789499297385572,0.4712230035560946,0.4761764088321987,-0.14729601006359283,1.5416962038400976,0.28601274236314733,0.25469807703152103,87,J_size_mass,14,False
0.08822100308583658,0.297020206527833,0.49331335916220215,0.5058080208663763,0.4924815338084805,0.5056196428025005,-0.18654433308955032,1.277108632982339,0.2874793199574317,0.26291824469675984,87,J_size_mass,15,False
0.08405422413745563,0.28992106535651324,0.5207465282981115,0.5319735999201767,0.5202133883410888,0.5235929874048395,-0.20337012219803313,1.4014234872227567,0.2894605930015997,0.25694764645300855,87,J_size_mass,16,False
0.08546652156937835,0.2923465778307972,0.5214857454305163,0.5300548680004401,0.5189450791029219,0.5237276012902202,-0.27907445589373253,1.5268738108604505,0.3034368447070082,0.26489504367549055,87,J_size_mass,17,False
0.08839054496890371,0.2973054741657202,0.49731973349708714,0.5010823327343322,0.4927832828616563,0.5007494437482704,-0.2685177681273561,1.4789666350782509,0.2975998905845003,0.25899245755824646,87,J_size_mass,18,False
0.09154152651681323,0.30255830267373796,0.47324498293802897,0.48301413296448414,0.47366461621194694,0.4919015748464797,-0.3515713498357256,1.4665600159673724,0.31247618160207785,0.26855327578612315,87,J_size_mass,19,False
0.08931812603207624,0.29886138263763057,0.47647563559076084,0.49281252749551563,0.4793098761186817,0.4927105107969393,-0.19935520614189528,1.3959292507252392,0.2882973398897984,0.25659740938356046,87,J_size_mass,20,False
0.08618556680241,0.29357378425603675,0.5057979151761489,0.5195433120049402,0.5074113970606583,0.5137721603361954,-0.1020737987784821,1.2869016078146867,0.27787514297390326,0.2572394763034415,87,J_size_mass,21,False
0.08661740996659349,0.2943083586420771,0.527755401849801,0.5233571620437604,0.5258613984853551,0.5202007933742764,-0.12179377233235839,1.5832686606610462,0.30355832744482175,0.2650157272752216,87,J_size_mass,22,False
