mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,permutation
0.11625200468438335,0.340957482223786,0.4040597350274074,0.38260794240325574,0.4047653953673909,0.3873525125344563,-0.26758019650819265,1.0937672022582243,0.3134912030131129,0.2873725746609807,87,113
0.1188557717618124,0.3447546544454656,0.37471007702970793,0.3315396129064807,0.37051776892729665,0.3624471311593588,-0.46547330090645245,1.2571358897041973,0.33373841613574606,0.2819393486933019,87,114
0.1151426979698873,0.3393268306071409,0.42337976798173865,0.39454921084194416,0.4166404000912898,0.3940977347356173,-0.4188413133499707,1.004178381390947,0.3331860493495867,0.2876862018419948,87,115
0.1258152730914696,0.3547044869908888,0.3873589035175224,0.3658268834172946,0.38774324091656787,0.3571816111128608,-0.6362781852052173,1.5432079301291073,0.3780019638310956,0.29922862048060894,87,116
0.10674563925964216,0.32671951159923424,0.4401627347285575,0.4134061755787154,0.4408864617601817,0.42916783417021087,-0.5976884791322433,1.1759500996418586,0.32511300207583,0.2799015138901661,87,117
0.10478708717068766,0.3237083365789143,0.458068216380139,0.40891111075753994,0.4571752523313839,0.43648033521330093,-0.3138253108450706,1.041608939209416,0.31771621577628306,0.27911028648995656,87,118
0.1128564875573256,0.3359411965766116,0.3969048432767243,0.32576293500041575,0.4090839192023922,0.39050268265407123,-0.5902403321399314,1.0559671807286435,0.32758673225958934,0.2766775628548459,87,119
0.12148213001626357,0.34854286682740127,0.35914088656202275,0.33780257167149896,0.3588589399533107,0.3509936272079425,-0.3082940175834935,1.0446572278903223,0.3205652184066172,0.2847264309268605,87,120
0.11401670802755204,0.3376636018696004,0.3915843051508976,0.43620647815354197,0.3947829682843595,0.43469476166148174,-0.3247555326943009,1.2721934361110834,0.34823303430571567,0.3042090700539087,87,121
0.11660922297554031,0.34148092622508264,0.3754492941621126,0.3534884188521585,0.3728650151058415,0.3717111526907686,-0.34425014866804393,1.1724901692538157,0.31638416816282855,0.2764431381206204,87,122
0.12022372214389855,0.34673292624713126,0.3838544667416776,0.34952374624431776,0.3778471305054225,0.361699522797745,-0.4494892319898615,1.0771740872842759,0.3206980223413471,0.28531613533137107,87,123
